"element","image"
"129_24_5","64_87_7_2"
"131_23_5","65_87_7_1"
"137_20_5","68_87_7_1"
"147_15_5_0","73_87_7_1"
"147_15_5_1","73_87_7_1"
"149_14_5","74_87_7_1"
"177_0_5","88_87_7_1"
"9_84_6","4_87_8"
"13_82_6_0","6_87_8_2"
"13_82_6_1","6_87_8_1 + 6_87_8_2"
"17_80_6_0","8_87_8_0"
"17_80_6_1","8_87_8_3"
"17_80_6_2","8_87_8_0 + 8_87_8_1 + 8_87_8_3"
"19_79_6_0","0"
"19_79_6_1","9_87_8_1"
"19_79_6_2","0"
"21_78_6_0","10_87_8_1"
"21_78_6_1","10_87_8_2"
"25_76_6_0","12_87_8_2 + 12_87_8_3"
"25_76_6_1","12_87_8_4"
"25_76_6_2","12_87_8_3"
"27_75_6_0","0"
"27_75_6_1","13_87_8_2"
"29_74_6_0","14_87_8_2"
"29_74_6_1","14_87_8_2 + 14_87_8_5"
"29_74_6_2","14_87_8_2 + 14_87_8_4"
"33_72_6_0","16_87_8_1"
"33_72_6_1","16_87_8_2 + 16_87_8_3"
"33_72_6_2","16_87_8_3"
"35_71_6_0","0"
"35_71_6_1","17_87_8"
"35_71_6_2","0"
"37_70_6_0","18_87_8_0"
"37_70_6_1","0"
"39_69_6_0","0"
"39_69_6_1","0"
"39_69_6_2","19_87_8_0"
"41_68_6_0","20_87_8_0"
"41_68_6_1","20_87_8_1"
"45_66_6","22_87_8_2"
"49_64_6_0","24_87_8_4"
"49_64_6_1","24_87_8_3"
"51_63_6","25_87_8_0"
"53_62_6_0","26_87_8_1"
"53_62_6_1","26_87_8_3"
"55_61_6_0","27_87_8_1"
"55_61_6_1","27_87_8_0"
"61_58_6","30_87_8"
"81_48_6","40_87_8_2"
"85_46_6","42_87_8_1"
"89_44_6","44_87_8_1"
"93_42_6","46_87_8_1"
"97_40_6_0","48_87_8_0"
"97_40_6_1","48_87_8_0 + 48_87_8_1"
"101_38_6_0","0"
"101_38_6_1","50_87_8"
"105_36_6","52_87_8"
"113_32_6","56_87_8_0"
"117_30_6","58_87_8_1"
"125_26_6","62_87_8"
"145_16_6","72_87_8_0"
"149_14_6","74_87_8"
"177_0_6","88_87_8"
"9_84_7_0","4_87_9_1"
"9_84_7_1","4_87_9_0"
"11_83_7_0","0"
"11_83_7_1","5_87_9_0"
"11_83_7_2","0"
"11_83_7_3","0"
"11_83_7_4","0"
"13_82_7_0","0"
"13_82_7_1","6_87_9_1 + 6_87_9_3"
"13_82_7_2","6_87_9_2"
"13_82_7_3","6_87_9_3"
"13_82_7_4","6_87_9_2 + 6_87_9_3 + 6_87_9_4"
"17_80_7_0","8_87_9_0"
"17_80_7_1","8_87_9_0 + 8_87_9_4"
"17_80_7_2","8_87_9_4 + 8_87_9_5"
"19_79_7_0","0"
"19_79_7_1","9_87_9_0"
"19_79_7_2","0"
"19_79_7_3","0"
"21_78_7_0","10_87_9_3"
"21_78_7_1","0"
"21_78_7_2","0"
"21_78_7_3","10_87_9_2 + 10_87_9_3"
"25_76_7_0","12_87_9_1"
"25_76_7_1","0"
"25_76_7_2","12_87_9_1 + 12_87_9_5 + 12_87_9_6"
"25_76_7_3","12_87_9_1 + 12_87_9_2"
"25_76_7_4","12_87_9_5"
"25_76_7_5","12_87_9_1 + 12_87_9_4 + 12_87_9_5"
"27_75_7_0","13_87_9_2"
"27_75_7_1","13_87_9_1"
"37_70_7_0","0"
"37_70_7_1","18_87_9_1"
"37_70_7_2","18_87_9_1 + 18_87_9_2"
"41_68_7_0","0"
"41_68_7_1","20_87_9_4"
"41_68_7_2","20_87_9_4 + 20_87_9_5"
"45_66_7_0","22_87_9_2"
"45_66_7_1","22_87_9_2 + 22_87_9_5"
"47_65_7_0","0"
"47_65_7_1","23_87_9_1"
"47_65_7_2","0"
"49_64_7_0","24_87_9_3 + 24_87_9_5"
"49_64_7_1","24_87_9_4 + 24_87_9_5"
"49_64_7_2","24_87_9_4"
"51_63_7_0","25_87_9_2"
"51_63_7_1","25_87_9_1 + 25_87_9_2"
"53_62_7","26_87_9_1"
"57_60_7","28_87_9_1"
"61_58_7","30_87_9_1"
"81_48_7_0","40_87_9_4"
"81_48_7_1","40_87_9_1"
"85_46_7","42_87_9_2"
"93_42_7","46_87_9_2"
"99_39_7","49_87_9_1"
"101_38_7","50_87_9_2"
"107_35_7","53_87_9_1"
"113_32_7","56_87_9_2"
"117_30_7","58_87_9_2"
"119_29_7","59_87_9_1"
"125_26_7","62_87_9_1"
"145_16_7","72_87_9_1"
"177_0_7","88_87_9_1"
"5_86_8_0","0"
"5_86_8_1","2_87_10"
"9_84_8_0","4_87_10_0"
"9_84_8_1","4_87_10_2 + 4_87_10_3"
"9_84_8_2","4_87_10_0 + 4_87_10_2"
"9_84_8_3","4_87_10_1"
"13_82_8_0","6_87_10_0"
"13_82_8_1","0"
"13_82_8_2","6_87_10_1"
"13_82_8_3","0"
"13_82_8_4","6_87_10_0 + 6_87_10_1 + 6_87_10_3"
"13_82_8_5","6_87_10_2 + 6_87_10_3"
"17_80_8_0","8_87_10_1"
"17_80_8_1","8_87_10_0 + 8_87_10_1"
"17_80_8_2","8_87_10_1 + 8_87_10_2"
"19_79_8_0","0"
"19_79_8_1","0"
"19_79_8_2","0"
"19_79_8_3","9_87_10_0"
"19_79_8_4","9_87_10_0"
"21_78_8_0","0"
"21_78_8_1","0"
"21_78_8_2","10_87_10_0 + 10_87_10_4 + 10_87_10_5"
"21_78_8_3","10_87_10_0 + 10_87_10_4"
"21_78_8_4","10_87_10_0"
"23_77_8_0","11_87_10_0"
"23_77_8_1","11_87_10_0"
"23_77_8_2","0"
"23_77_8_3","0"
"25_76_8_0","12_87_10_0 + 12_87_10_2"
"25_76_8_1","12_87_10_0 + 12_87_10_2 + 12_87_10_3"
"25_76_8_2","12_87_10_0"
"25_76_8_3","12_87_10_2 + 12_87_10_4"
"29_74_8_0","14_87_10_5"
"29_74_8_1","14_87_10_4"
"33_72_8_0","16_87_10_6"
"33_72_8_1","16_87_10_4 + 16_87_10_5"
"33_72_8_2","16_87_10_5"
"33_72_8_3","16_87_10_5 + 16_87_10_6 + 16_87_10_7"
"35_71_8","17_87_10_1"
"39_69_8_0","19_87_10_0"
"39_69_8_1","0"
"41_68_8_0","20_87_10_1"
"41_68_8_1","20_87_10_1 + 20_87_10_4"
"41_68_8_2","20_87_10_1 + 20_87_10_5"
"49_64_8_0","24_87_10_2"
"49_64_8_1","24_87_10_2 + 24_87_10_5"
"49_64_8_2","24_87_10_1 + 24_87_10_5"
"49_64_8_3","24_87_10_2 + 24_87_10_4"
"53_62_8_0","26_87_10_1"
"53_62_8_1","26_87_10_1"
"53_62_8_2","26_87_10_1 + 26_87_10_2"
"57_60_8","28_87_10_1"
"69_54_8","34_87_10_3"
"73_52_8","36_87_10_2"
"81_48_8","40_87_10_3"
"83_47_8_0","41_87_10_2"
"83_47_8_1","41_87_10_3"
"85_46_8","42_87_10_1"
"97_40_8","48_87_10_1"
"101_38_8","50_87_10_1"
"109_34_8","54_87_10_2"
"113_32_8","56_87_10_2"
"115_31_8_0","57_87_10_1"
"115_31_8_1","57_87_10_1"
"117_30_8","58_87_10_1"
"121_28_8","60_87_10_1"
"125_26_8","62_87_10_1"
"133_22_8","66_87_10_1"
"177_0_8","88_87_10_1"
"5_86_9","2_87_11"
"9_84_9_0","0"
"9_84_9_1","4_87_11_0 + 4_87_11_1"
"9_84_9_2","4_87_11_0 + 4_87_11_2"
"9_84_9_3","4_87_11_2 + 4_87_11_3"
"9_84_9_4","4_87_11_0"
"13_82_9_0","0"
"13_82_9_1","6_87_11_5"
"13_82_9_2","6_87_11_4"
"17_80_9_0","8_87_11_1"
"17_80_9_1","8_87_11_4 + 8_87_11_5 + 8_87_11_7 + 8_87_11_8"
"17_80_9_2","8_87_11_4 + 8_87_11_5 + 8_87_11_7 + 8_87_11_9"
"17_80_9_3","8_87_11_4 + 8_87_11_5 + 8_87_11_7 + 8_87_11_8 + 8_87_11_9"
"17_80_9_4","8_87_11_4"
"17_80_9_5","8_87_11_4 + 8_87_11_5"
"19_79_9_0","0"
"19_79_9_1","9_87_11_1"
"21_78_9_0","10_87_11_2"
"21_78_9_1","0"
"25_76_9_0","0"
"25_76_9_1","12_87_11_5"
"25_76_9_2","12_87_11_4 + 12_87_11_5"
"27_75_9_0","0"
"27_75_9_1","13_87_11_2"
"27_75_9_2","0"
"27_75_9_3","13_87_11_4"
"29_74_9_0","14_87_11_3 + 14_87_11_4 + 14_87_11_5"
"29_74_9_1","14_87_11_3 + 14_87_11_5"
"29_74_9_2","14_87_11_3"
"33_72_9_0","16_87_11_1"
"33_72_9_1","16_87_11_2"
"35_71_9_0","17_87_11_0"
"35_71_9_1","17_87_11_0 + 17_87_11_1"
"41_68_9_0","20_87_11_1"
"41_68_9_1","20_87_11_2"
"43_67_9_0","21_87_11_1"
"43_67_9_1","21_87_11_0"
"43_67_9_2","0"
"49_64_9_0","24_87_11_2"
"49_64_9_1","24_87_11_1"
"53_62_9","26_87_11_1"
"57_60_9_0","0"
"57_60_9_1","28_87_11_2"
"65_56_9","32_87_11_2"
"69_54_9","34_87_11_4"
"75_51_9","37_87_11_2"
"81_48_9_0","40_87_11_1 + 40_87_11_2"
"81_48_9_1","40_87_11_2"
"93_42_9","46_87_11_1"
"99_39_9","49_87_11_1"
"109_34_9","54_87_11_2"
"113_32_9","56_87_11_1"
"117_30_9","58_87_11_1"
"121_28_9","60_87_11_1"
"131_23_9_0","65_87_11_1"
"131_23_9_1","0"
"133_22_9","66_87_11_1"
"177_0_9","88_87_11_1"
"5_86_10_0","0"
"5_86_10_1","2_87_12_0 + 2_87_12_1"
"5_86_10_2","2_87_12_1"
"9_84_10_0","0"
"9_84_10_1","4_87_12_0 + 4_87_12_4"
"9_84_10_2","4_87_12_0 + 4_87_12_3 + 4_87_12_4"
"9_84_10_3","4_87_12_0"
"11_83_10_0","0"
"11_83_10_1","0"
"11_83_10_2","5_87_12_2"
"11_83_10_3","0"
"11_83_10_4","0"
"13_82_10_0","6_87_12_4"
"13_82_10_1","6_87_12_2"
"13_82_10_2","6_87_12_2 + 6_87_12_3 + 6_87_12_4 + 6_87_12_5"
"13_82_10_3","6_87_12_2 + 6_87_12_3"
"17_80_10_0","8_87_12_0 + 8_87_12_5"
"17_80_10_1","8_87_12_5"
"17_80_10_2","8_87_12_3 + 8_87_12_5"
"17_80_10_3","8_87_12_0 + 8_87_12_4"
"21_78_10_0","10_87_12_1"
"21_78_10_1","0"
"21_78_10_2","10_87_12_1 + 10_87_12_2"
"25_76_10_0","12_87_12_0"
"25_76_10_1","12_87_12_1"
"25_76_10_2","12_87_12_1 + 12_87_12_3"
"25_76_10_3","12_87_12_1 + 12_87_12_3 + 12_87_12_4"
"29_74_10_0","14_87_12_2"
"29_74_10_1","14_87_12_0"
"33_72_10_0","16_87_12_1 + 16_87_12_2"
"33_72_10_1","16_87_12_1"
"39_69_10","19_87_12"
"41_68_10_0","0"
"41_68_10_1","20_87_12_0"
"41_68_10_2","20_87_12_1"
"45_66_10_0","22_87_12_2"
"45_66_10_1","22_87_12_1 + 22_87_12_2"
"45_66_10_2","22_87_12_2 + 22_87_12_3"
"49_64_10_0","0"
"49_64_10_1","24_87_12_1"
"49_64_10_2","24_87_12_1 + 24_87_12_2"
"53_62_10_0","0"
"53_62_10_1","26_87_12_1 + 26_87_12_2"
"53_62_10_2","26_87_12_1"
"57_60_10","28_87_12_2"
"59_59_10","29_87_12_2"
"65_56_10_0","32_87_12_1"
"65_56_10_1","32_87_12_3"
"69_54_10_0","0"
"69_54_10_1","34_87_12_2"
"71_53_10","35_87_12_1"
"77_50_10","38_87_12_1"
"89_44_10","44_87_12_1"
"97_40_10","48_87_12_1"
"109_34_10","54_87_12_1"
"117_30_10","58_87_12_1"
"129_24_10","64_87_12_1"
"133_22_10","66_87_12_1"
"177_0_10","88_87_12_1"
"9_84_11_0","4_87_13_0 + 4_87_13_2 + 4_87_13_3"
"9_84_11_1","4_87_13_0"
"9_84_11_2","4_87_13_0 + 4_87_13_1 + 4_87_13_2 + 4_87_13_3 + 4_87_13_5"
"9_84_11_3","4_87_13_3 + 4_87_13_5"
"9_84_11_4","4_87_13_2 + 4_87_13_4"
"9_84_11_5","4_87_13_1 + 4_87_13_4 + 4_87_13_5"
"13_82_11_0","0"
"13_82_11_1","6_87_13_0"
"13_82_11_2","6_87_13_0"
"17_80_11","8_87_13_1"
"19_79_11_0","0"
"19_79_11_1","9_87_13_1"
"21_78_11_0","0"
"21_78_11_1","10_87_13_2"
"25_76_11","12_87_13_3"
"29_74_11_0","14_87_13_3"
"29_74_11_1","14_87_13_3 + 14_87_13_4"
"33_72_11_0","16_87_13_3"
"33_72_11_1","16_87_13_4"
"35_71_11_0","17_87_13_2"
"35_71_11_1","0"
"37_70_11","18_87_13_2"
"41_68_11_0","20_87_13_2"
"41_68_11_1","20_87_13_2 + 20_87_13_3"
"45_66_11_0","0"
"45_66_11_1","22_87_13_2 + 22_87_13_3"
"45_66_11_2","22_87_13_2"
"53_62_11_0","26_87_13_3"
"53_62_11_1","26_87_13_4"
"57_60_11_0","28_87_13_2"
"57_60_11_1","28_87_13_3"
"65_56_11","32_87_13_4"
"67_55_11","33_87_13_2"
"69_54_11_0","34_87_13_2"
"69_54_11_1","34_87_13_2 + 34_87_13_3"
"73_52_11","36_87_13_2"
"85_46_11","42_87_13_2"
"97_40_11","48_87_13_3"
"103_37_11","51_87_13_2"
"109_34_11","54_87_13_2"
"129_24_11","64_87_13_2"
"177_0_11","88_87_13_2"
"117_31_1","58_88_3"
"149_15_1","74_88_3"
"165_7_1","82_88_3"
"173_3_1","86_88_3"
"177_1_1","88_88_3"
"55_62_2","27_88_4"
"103_38_2","51_88_4_0"
"115_32_2","57_88_4_1"
"117_31_2","58_88_4_1"
"119_30_2","59_88_4"
"147_16_2","73_88_4_1"
"149_15_2","74_88_4_1"
"163_8_2","81_88_4_1"
"165_7_2","82_88_4_1"
"167_6_2","83_88_4"
"173_3_2","86_88_4"
"49_65_3_0","24_88_5_1 + 24_88_5_2"
"49_65_3_1","24_88_5_2"
"53_63_3","26_88_5"
"57_61_3","28_88_5"
"89_45_3","44_88_5_2"
"97_41_3","48_88_5_2"
"101_39_3","50_88_5_0"
"113_33_3","56_88_5_1"
"117_31_3_0","58_88_5_0"
"117_31_3_1","58_88_5_1"
"145_17_3","72_88_5_0"
"149_15_3","74_88_5_1"
"161_9_3","80_88_5_0"
"163_8_3","81_88_5"
"165_7_3","82_88_5"
"19_80_4","9_88_6"
"35_72_4_0","17_88_6_0"
"35_72_4_1","17_88_6_2"
"41_69_4","20_88_6_2"
"43_68_4","21_88_6_0"
"49_65_4_0","24_88_6_2"
"49_65_4_1","24_88_6_3"
"51_64_4_0","25_88_6_0"
"51_64_4_1","25_88_6_1"
"57_61_4","28_88_6"
"89_45_4","44_88_6_2"
"91_44_4","45_88_6_3"
"97_41_4","48_88_6_3"
"99_40_4_0","49_88_6_2"
"99_40_4_1","49_88_6_0"
"103_38_4_0","51_88_6"
"103_38_4_1","51_88_6"
"113_33_4","56_88_6_1"
"115_32_4","57_88_6"
"117_31_4","58_88_6"
"139_20_4","69_88_6"
"145_17_4","72_88_6_1"
"149_15_4","74_88_6_1"
"151_14_4","75_88_6"
"161_9_4","80_88_6_0"
"165_7_4","82_88_6"
"17_81_5_0","8_88_7_0"
"17_81_5_1","8_88_7_0 + 8_88_7_1"
"25_77_5_0","12_88_7_0"
"25_77_5_1","12_88_7_2"
"27_76_5_0","13_88_7_2"
"27_76_5_1","13_88_7_1"
"29_75_5_0","14_88_7_2"
"29_75_5_1","14_88_7_1"
"33_73_5","16_88_7"
"37_71_5_0","0"
"37_71_5_1","18_88_7_0"
"41_69_5_0","20_88_7_2"
"41_69_5_1","20_88_7_1"
"45_67_5_0","22_88_7_3"
"45_67_5_1","22_88_7_2"
"49_65_5_0","24_88_7_0"
"49_65_5_1","24_88_7_0 + 24_88_7_2 + 24_88_7_3"
"49_65_5_2","24_88_7_2"
"51_64_5_0","25_88_7_0"
"51_64_5_1","0"
"55_62_5_0","0"
"55_62_5_1","27_88_7"
"55_62_5_2","0"
"77_51_5","38_88_7_2"
"81_49_5","40_88_7_3"
"83_48_5","41_88_7_1"
"85_47_5","42_88_7_2"
"89_45_5_0","44_88_7_1"
"89_45_5_1","44_88_7_2"
"97_41_5","48_88_7"
"105_37_5","52_88_7_1"
"113_33_5","56_88_7_0"
"117_31_5_0","58_88_7_0"
"117_31_5_1","58_88_7_1"
"133_23_5","66_88_7"
"145_17_5","72_88_7_1"
"149_15_5_0","74_88_7_0"
"149_15_5_1","74_88_7_1"
"157_11_5","78_88_7"
"161_9_5","80_88_7"
"11_84_6","5_88_8"
"13_83_6_0","6_88_8_0"
"13_83_6_1","6_88_8_0 + 6_88_8_1"
"13_83_6_2","6_88_8_1 + 6_88_8_2"
"19_80_6_0","9_88_8_0"
"19_80_6_1","9_88_8_0 + 9_88_8_2"
"19_80_6_2","9_88_8_0 + 9_88_8_2"
"21_79_6_0","10_88_8_0"
"21_79_6_1","10_88_8_3"
"21_79_6_2","10_88_8_0 + 10_88_8_2 + 10_88_8_3"
"23_78_6","11_88_8_0"
"25_77_6_0","12_88_8_2"
"25_77_6_1","12_88_8_0 + 12_88_8_2"
"25_77_6_2","12_88_8_1 + 12_88_8_2"
"27_76_6_0","0"
"27_76_6_1","13_88_8_1"
"27_76_6_2","13_88_8_0"
"37_71_6_0","0"
"37_71_6_1","18_88_8_4"
"37_71_6_2","18_88_8_5"
"39_70_6_0","19_88_8_2"
"39_70_6_1","0"
"41_69_6_0","20_88_8_3"
"41_69_6_1","20_88_8_4"
"41_69_6_2","20_88_8_5"
"43_68_6_0","21_88_8_2"
"43_68_6_1","0"
"45_67_6_0","0"
"45_67_6_1","22_88_8_3"
"45_67_6_2","22_88_8_4"
"49_65_6_0","24_88_8_2"
"49_65_6_1","24_88_8_3"
"55_62_6_0","27_88_8_2"
"55_62_6_1","0"
"57_61_6_0","28_88_8_2"
"57_61_6_1","28_88_8_3"
"77_51_6","38_88_8_5"
"81_49_6","40_88_8_3"
"85_47_6","42_88_8_3"
"89_45_6","44_88_8_4"
"99_40_6_0","0"
"99_40_6_1","49_88_8_4"
"103_38_6_0","0"
"103_38_6_1","51_88_8_3"
"105_37_6","52_88_8_3"
"107_36_6","53_88_8_3"
"115_32_6","57_88_8_3"
"117_31_6","58_88_8_3"
"119_30_6","59_88_8_2"
"145_17_6","72_88_8_3"
"147_16_6","73_88_8_2"
"149_15_6","74_88_8_2"
"157_11_6","78_88_8_2"
"9_85_7_0","4_88_9_0"
"9_85_7_1","4_88_9_1 + 4_88_9_2"
"9_85_7_2","4_88_9_0 + 4_88_9_1"
"13_83_7_0","6_88_9_0"
"13_83_7_1","6_88_9_0 + 6_88_9_1 + 6_88_9_2"
"13_83_7_2","6_88_9_0 + 6_88_9_1 + 6_88_9_2"
"13_83_7_3","0"
"13_83_7_4","6_88_9_0 + 6_88_9_1"
"17_81_7_0","0"
"17_81_7_1","8_88_9_0"
"17_81_7_2","8_88_9_2"
"19_80_7_0","9_88_9_1"
"19_80_7_1","9_88_9_1"
"21_79_7_0","10_88_9_4 + 10_88_9_5"
"21_79_7_1","10_88_9_3"
"21_79_7_2","10_88_9_3 + 10_88_9_4 + 10_88_9_5 + 10_88_9_6"
"21_79_7_3","10_88_9_3 + 10_88_9_4"
"25_77_7_0","12_88_9_3 + 12_88_9_5"
"25_77_7_1","12_88_9_3"
"25_77_7_2","12_88_9_1"
"25_77_7_3","12_88_9_1 + 12_88_9_3 + 12_88_9_6"
"27_76_7_0","13_88_9_1"
"27_76_7_1","0"
"27_76_7_2","0"
"27_76_7_3","0"
"27_76_7_4","13_88_9_3"
"29_75_7_0","14_88_9_3 + 14_88_9_4"
"29_75_7_1","14_88_9_2 + 14_88_9_3 + 14_88_9_4"
"29_75_7_2","14_88_9_3"
"33_73_7_0","16_88_9_1"
"33_73_7_1","16_88_9_1 + 16_88_9_3 + 16_88_9_4"
"33_73_7_2","16_88_9_3"
"41_69_7","20_88_9_1"
"45_67_7_0","22_88_9_2"
"45_67_7_1","22_88_9_2 + 22_88_9_3"
"49_65_7_0","24_88_9_1"
"49_65_7_1","24_88_9_1 + 24_88_9_4"
"51_64_7_0","25_88_9_1"
"51_64_7_1","0"
"53_63_7_0","26_88_9_1"
"53_63_7_1","26_88_9_2"
"57_61_7_0","0"
"57_61_7_1","28_88_9_2"
"65_57_7","32_88_9_3"
"77_51_7","38_88_9_3"
"83_48_7_0","41_88_9_3"
"83_48_7_1","0"
"97_41_7","48_88_9_3"
"101_39_7","50_88_9_2"
"105_37_7_0","0"
"105_37_7_1","52_88_9_2"
"109_35_7","54_88_9_3"
"113_33_7","56_88_9_2"
"117_31_7","58_88_9_2"
"121_29_7","60_88_9_2"
"133_23_7","66_88_9_3"
"145_17_7","72_88_9_2"
"147_16_7","73_88_9_2"
"149_15_7","74_88_9_2"
"9_85_8_0","4_88_10_0 + 4_88_10_1"
"9_85_8_1","4_88_10_0"
"9_85_8_2","4_88_10_1 + 4_88_10_2"
"11_84_8_0","0"
"11_84_8_1","5_88_10_1"
"11_84_8_2","5_88_10_0"
"11_84_8_3","0"
"13_83_8_0","0"
"13_83_8_1","6_88_10_1 + 6_88_10_2"
"13_83_8_2","6_88_10_2"
"17_81_8_0","8_88_10_0"
"17_81_8_1","8_88_10_0 + 8_88_10_4 + 8_88_10_5 + 8_88_10_6"
"17_81_8_2","8_88_10_0 + 8_88_10_1"
"17_81_8_3","8_88_10_0 + 8_88_10_4"
"17_81_8_4","8_88_10_1 + 8_88_10_6"
"17_81_8_5","8_88_10_4 + 8_88_10_6 + 8_88_10_7"
"19_80_8_0","9_88_10_0"
"19_80_8_1","9_88_10_0"
"19_80_8_2","9_88_10_0"
"21_79_8_0","10_88_10_2"
"21_79_8_1","0"
"25_77_8_0","12_88_10_0"
"25_77_8_1","12_88_10_0 + 12_88_10_3"
"25_77_8_2","12_88_10_2"
"27_76_8_0","0"
"27_76_8_1","0"
"27_76_8_2","0"
"27_76_8_3","13_88_10_1"
"29_75_8_0","14_88_10_0"
"29_75_8_1","14_88_10_0 + 14_88_10_3"
"29_75_8_2","14_88_10_1"
"29_75_8_3","14_88_10_0 + 14_88_10_1 + 14_88_10_4"
"33_73_8_0","16_88_10_1 + 16_88_10_2"
"33_73_8_1","16_88_10_2"
"35_72_8_0","0"
"35_72_8_1","17_88_10"
"35_72_8_2","0"
"41_69_8_0","20_88_10_0 + 20_88_10_1"
"41_69_8_1","20_88_10_0"
"43_68_8_0","0"
"43_68_8_1","21_88_10"
"43_68_8_2","0"
"45_67_8_0","0"
"45_67_8_1","22_88_10"
"49_65_8","24_88_10_0"
"53_63_8_0","26_88_10_1"
"53_63_8_1","26_88_10_2"
"55_62_8_0","27_88_10_0"
"55_62_8_1","27_88_10_0"
"55_62_8_2","27_88_10_0"
"65_57_8_0","32_88_10_3"
"65_57_8_1","32_88_10_3 + 32_88_10_4"
"71_54_8","35_88_10_2"
"77_51_8","38_88_10_2"
"87_46_8","43_88_10_1"
"99_40_8","49_88_10_1"
"105_37_8_0","52_88_10_1"
"105_37_8_1","52_88_10_1 + 52_88_10_2"
"109_35_8","54_88_10_1"
"117_31_8_0","58_88_10_1"
"117_31_8_1","58_88_10_1 + 58_88_10_2"
"121_29_8","60_88_10_1"
"129_25_8","64_88_10_2"
"133_23_8","66_88_10_2"
"135_22_8","67_88_10_1"
"145_17_8","72_88_10_1"
"149_15_8","74_88_10_1"
"5_87_9_0","2_88_11_0"
"5_87_9_1","2_88_11_0 + 2_88_11_1"
"9_85_9_0","0"
"9_85_9_1","0"
"9_85_9_2","4_88_11_0"
"9_85_9_3","4_88_11_1"
"9_85_9_4","4_88_11_3"
"9_85_9_5","4_88_11_2"
"11_84_9_0","0"
"11_84_9_1","0"
"11_84_9_2","0"
"11_84_9_3","5_88_11_0"
"11_84_9_4","0"
"13_83_9_0","6_88_11_0"
"13_83_9_1","6_88_11_0 + 6_88_11_3"
"13_83_9_2","6_88_11_2 + 6_88_11_3"
"13_83_9_3","6_88_11_2 + 6_88_11_3"
"13_83_9_4","6_88_11_0 + 6_88_11_2 + 6_88_11_3 + 6_88_11_4"
"17_81_9_0","8_88_11_0 + 8_88_11_2"
"17_81_9_1","8_88_11_0"
"17_81_9_2","8_88_11_3"
"17_81_9_3","8_88_11_2 + 8_88_11_4"
"19_80_9_0","9_88_11_0"
"19_80_9_1","0"
"19_80_9_2","0"
"19_80_9_3","0"
"21_79_9_0","0"
"21_79_9_1","10_88_11_2"
"25_77_9_0","0"
"25_77_9_1","12_88_11_0"
"25_77_9_2","12_88_11_3"
"25_77_9_3","12_88_11_4"
"27_76_9_0","0"
"27_76_9_1","13_88_11_0"
"27_76_9_2","13_88_11_2"
"29_75_9_0","0"
"29_75_9_1","14_88_11_1 + 14_88_11_2"
"29_75_9_2","14_88_11_1"
"33_73_9_0","16_88_11_0"
"33_73_9_1","16_88_11_0 + 16_88_11_1"
"37_71_9_0","18_88_11"
"37_71_9_1","0"
"41_69_9_0","0"
"41_69_9_1","20_88_11"
"45_67_9_0","0"
"45_67_9_1","22_88_11_1 + 22_88_11_2"
"45_67_9_2","22_88_11_1"
"49_65_9_0","24_88_11_0"
"49_65_9_1","24_88_11_0"
"53_63_9_0","0"
"53_63_9_1","0"
"53_63_9_2","26_88_11_2"
"57_61_9","28_88_11_4"
"59_60_9_0","0"
"59_60_9_1","29_88_11_0"
"65_57_9_0","32_88_11_3"
"65_57_9_1","32_88_11_1"
"67_56_9","33_88_11_1"
"73_53_9","36_88_11_1"
"89_45_9","44_88_11_1"
"101_39_9","50_88_11_1"
"105_37_9","52_88_11_1"
"117_31_9_0","58_88_11_1"
"117_31_9_1","58_88_11_1 + 58_88_11_2"
"129_25_9","64_88_11_2"
"133_23_9_0","66_88_11_1"
"133_23_9_1","66_88_11_1 + 66_88_11_2"
"141_19_9","70_88_11_1"
"145_17_9","72_88_11_1"
"9_85_10_0","0"
"9_85_10_1","4_88_12_0 + 4_88_12_1"
"9_85_10_2","4_88_12_2"
"9_85_10_3","4_88_12_0 + 4_88_12_1 + 4_88_12_4"
"9_85_10_4","4_88_12_0 + 4_88_12_3 + 4_88_12_4"
"9_85_10_5","4_88_12_0"
"11_84_10_0","5_88_12_0 + 5_88_12_1"
"11_84_10_1","0"
"11_84_10_2","5_88_12_0"
"13_83_10_0","0"
"13_83_10_1","0"
"13_83_10_2","0"
"13_83_10_3","6_88_12_1"
"13_83_10_4","6_88_12_0"
"17_81_10_0","0"
"17_81_10_1","8_88_12_3"
"17_81_10_2","8_88_12_3 + 8_88_12_4"
"19_80_10_0","0"
"19_80_10_1","9_88_12_1"
"21_79_10_0","0"
"21_79_10_1","10_88_12_2"
"23_78_10_0","11_88_12_0"
"23_78_10_1","0"
"23_78_10_2","11_88_12_0"
"25_77_10_0","12_88_12_1"
"25_77_10_1","12_88_12_2"
"29_75_10_0","14_88_12_3 + 14_88_12_4 + 14_88_12_5"
"29_75_10_1","14_88_12_3 + 14_88_12_4"
"29_75_10_2","14_88_12_3 + 14_88_12_5"
"33_73_10","16_88_12_3"
"37_71_10_0","18_88_12_1"
"37_71_10_1","18_88_12_1 + 18_88_12_3"
"41_69_10","20_88_12_2"
"45_67_10","22_88_12_3"
"49_65_10","24_88_12_5"
"51_64_10_0","0"
"51_64_10_1","25_88_12_5"
"53_63_10_0","26_88_12_5 + 26_88_12_6"
"53_63_10_1","26_88_12_5"
"55_62_10_0","0"
"55_62_10_1","27_88_12_4"
"55_62_10_2","0"
"57_61_10","28_88_12_5"
"61_59_10","30_88_12_6"
